,text,label
1179,"@mileycyrus Juz watchin' 3 eps. of your show HM, I must say I instantly became a fan of urs! ;D Lovin' ur humor so mucho! More power 2 u! ",1
1180,I have a new background  It didn't exactly work how I wanted but I was bored with the old one.,1
1181,If you are at #Paragon please vote my work!  LOL,1
1182,@mrskutcher I keep forgetting you are in a different time zone than normal! I see your 'tweets' about the morning when it's 10:45pm here! ,1
1183,@mantia Do you have an example of the animation? I mean a youtube video or something? I'm curious to see it work. Snowing there too? ,1
1184,@TheRudeTypist Need an invite to hunch? ,1
1185,@JonathanRKnight Thought you were a Mac ,1
1186,@JonathanRKnight Maybe Jordan could help you answer a few? Just an idea.. ,1
1187,"Finally made my map of Panama. &quot;What's a Panama, is that like an animal?&quot; Haha love my friends ",1
1188,@ManyaS ,1
1189,@ddlovato I will gladly give you the squirrel in Jenny's house if you join us. A SQUIRREL. It'll kill two birds with one stone! ,1
1190,Got the vocals done! now time for the best part: the music track or bed! whichever you wanna call it lol ,1
1191,"will be part of my friend's wedding entourage. In Tagalog, abay sa kasal. I'll be carrying the veil. Thanks, Mau. ",1
1192,"@Bern_morley it's the weather, petal. don't sweat it ... oh ...  ... sorry ... ",1
1193,@dfizzy Hey There ! How are you today? ,1
1194,"Whoops, sorry to anyone trying to email me earlier today. My inbox was full but should now be empty ",1
1195,@chocolate_dip lol i wasnt complaining just making sure @yoeyfreshier wasnt getting off before me but @tivon cleared that up ,1
1196,@mademoiselledee That is one freaky movie. I like &quot;I got life&quot; ,1
1197,Megan is hanging out ,1
1198,Going to bed and then up early to prep for an interview in Cleveland tomorrow ,1
1199,A healthy remedy for you AND your dog  http://PetParenthood.blogspot.com #dogs,1
1200,That was sick. Soma rocks. ,1
1201,@staceysoleil  yep..lol  I was bored... Edward is hunting with the guys..,1
1202,@victoriaerin HEYYYYYYYYYYY YOU ,1
1203,"Studying philosophy and math... &lt;----BLAH aka listening to music and on twitter, facebook, and myspace ",1
1204,@JonathanRKnight There is no way on earth that you can answer everyone  Will you ask Donnie if he got the gift from my 9 yr old lastnight?,1
1205,on my psp browser for the first time in over a year ,1
1206,@aparajuli good luck to you ,1
1207,Is glad the Angels won their first game of the season. ,1
1208,@misstoriblack I have absolutely no doubt that I will!  here's to your continued success ,1
1209,Another day in the office... 2 days to go.  http://twitpic.com/2y2y1,1
1210,@mattimassacre nice  yeah so wish I could afford those things,1
1211,@loic I want to see that too! But it'll take so long to get 800 friends.. ,1
1212,Uploading the greatest cartoon from the Newspaper ever - regarding Twitter. ,1
1213,"@levimorales glad you liked! That Henry Ford had a good idea every now and then, didn't he? ",1
1214,Studying with friends!  that's my update,1
1215,@piercethevic im glad everythings going good for you guys ,1
1216,"@JonathanRKnight Don't worry about it, we are just happy to have you on here! ",1
1217,"@suplada I'll get those stuff fr the UK/Japan. If I'm desperate enough for headphones from the US, I might do JAC. My tita can be slow. ",1
1218,@eddieizzard You wouldn't happen to still be in NYC doing gigs on Friday or Saturday next week? ,1
1219,ty  @GR8FL - soon I upload too  Emmylou Harris ï¿½ I'll Be Your Baby Tonight (GR8FL)  ? http://blip.fm/~3x8zc,1
1220,cheeck thiss hand cuz im marvelous ;) boy.. idk hoow im gona make it threw this weeeek ,1
1221,Watching Seven Pounds with my mom. I hope i dont fall asleep. AfterMidnightProject TOMORROW! ,1
1222,"@jennmae awesome.  home from work around 430, and then have to take the puppy out, then to Capones. ",1
1223,@nerdist  That photo IS Vegas ,1
1224,@elissakim  yeah!  opening day too!,1
1225,@iamdiddy I feel you I hate working out too! But our results will be MAJOR! When you look good you feel good! ,1
1226,@fmsQuatro the A's are my AL team ,1
1227,had a really good day    off to do some shoppping,1
1228,@kamy775 ok..I did it...hope it works now ,1
1229,@amp451 good night  sweet dreamz,1
1230,@i140 I hope that Scentsational doesn't get dissed ,1
1231,will invite people to twitter. ,1
1232,@bluestreak23 @jasonandjodie Coming soon enough my friends - Big project in works for just that - Good new and only good news ,1
1233,@cookrn woohoo!  yeah that day i was rockin it hard core  ,1
1234,"@JonathanRKnight Hey Jon we all love ya and understand,that's all it counts  ",1
1235,@imalcolmjames no internship yet but ive got a place to stay. w/ any luck i'll spend some time in teaneck before heading back to utah ,1
1236,"If I can make it to bed without running into a wall or tripping over my own feet, that is. Heh. ",1
1237,"@mayhemstudios Yes, using it for 3 week now. Pretty happy with the result ",1
1238,@larryczerwonka Exactly!! ,1
1239,i wonder how long i can stay up until i pass out and wake up again at 6 ,1
1240,@DonnieWahlberg Great words of wisdom D-Dub!! Now can you tell the doctor to let me have some alcohol &amp; caffeine!! ,1
1241,@Jonathanrknight so good knight and sleep well.  I know I will now!! ,1
1242,exhausted! but glad i got to see UNC become national champs!  ,1
1243,Centrelink wasnt as bad as I thought it was going to be !!!! ,1
1244,@davesjessica wouldn't want you any other way! ,1
1245,Is hella excited cuz the Italian is here ,1
1246,"Love having access to a research machine with 4 quad core 64 bit opterons, and 60 gigs of ram ",1
1247,"It was quick, but exhausting. 1 day @ a time ",1
1248,Jasmine and Bohdi are here for the holidays!! ,1
1249,@pfspleen I'm good! Had some very strange dreams last night but hey dreamin' means i'm sleepin'  How's you this morning?,1
1250,going outside to jump on my trampoine  WOOOT!,1
1251,@SophieVeronica today was rad. we made it into the finals for cross country YAY. love you sophie &lt;3 (L) ps everythins cool with my mates ,1
1252,"@HuntersMama1985 LOL, I was thinking the same thing ",1
1253,"@JonathanRKnight Don't feel pressured, none of us EXPECT a reply back, we're just happy to be able to listen to you talk  ",1
1254,@Suai Oh &quot;Shooter&quot; is a good movie!  Only seen it once tho.  Gotta put that back on my &quot;to watch&quot; list! ,1
1255,@DonnieWahlberg I can tell u have spoken. FB &amp; Twitter are on Fire right now!!  Hope ur feelin better love.  have a great night...,1
1256,"@KourtneyKardash i hate morn workouts bc i love to sleep late  ha have fun in mexico! love the show, is the trip gonna air on keeping up?",1
1257,"i'm feeling somewhat artistic...time to break out the sketching pad, i feel a new dress design coming ",1
1258,"@ma_shinka go on, Mary's listening ",1
1259,@TheAshBall ,1
1260,nodame cantabile is &lt;3. I think I'm falling in love with classical music. ,1
1261,"...so i just ordered my copy of Hardcore Underground 3  love me, love me! Canary in skinny jeans going balls deep.",1
1262,@markegli &amp; @kariegli the dinner menu this week is something pasta-y (we have cheese?) and also chicken noodle soup. ,1
1263,"new jersey, here i come ",1
1264,on facebook ,1
1265,"@Vonster good point, 2 draw  2 don't  nice quote though. I like that.",1
1266,@Croconaw goodnight ,1
1267,"@danielkirkley Lead Me To The Cross is one of my favorites!! Great job, D!!! ",1
1268,just got back from starbucks.. tried the tea with lemonade very good  miss gg already. 1st one!,1
1269,BOOM BOOM POW-oops ,1
1270,The Super Red Diva !!!  Stupid University ,1
1271,This latest episode of NewNowNext is like full of awesome! ,1
1272,"When you just want things to end, remember to have faith because one day, it's all going to be alright ",1
1273,@ PBnJen : Thanks for the great tour and making me even more excited to work in PR!  You Rock and so does S&amp;B-would love to work there!,1
1274,@DonnieWahlberg YOU give me joy....and you have for years. You are such an amazing man and we are all lucky to know you. ,1
1275,"@tothepc Did you check out http://www.weboword.com We aren't a dictionary, but we are all about Visual Vocabulary!  Come have fun.",1
1276,Artistic affirmation from a drunk lady was kinda just what I needed! ,1
1277,@Honey3223  Honey goodnight I am up really early in the morning busy day will catch up with you later tomorrow ,1
1278,"A je kakï¿½en rip od Trenutek resnice? Link, link, link ",1
1279,Lamb Chowmein for dinner tonight.... hhhmmm with slightly roasted buttered dinner rolls! YUM YUM YUM... so hungry ,1
1280,tweeting from my brand new Sony PSP... just because I CAN!!  ,1
1281,@MussoMitchel Hey you should go on tour sometime with your brother! Metro Station is freakin awesome! ,1
1282,"well tweeps, im off, i gotta have a shower then go get a haircut. good bye everyone ",1
1283,@juliaroy I've just seen your Flickr and I've fallen in love!!! Just Wonderful!!! Awesome... !!! ,1
1284,@danielc Sorry it wasn't Wrath of Khan.  But we made do. ,1
1285,"juggernaut, dr. doom, magneto, &amp; xavier!  ahahah today was a good day n__n",1
1286,@ricardooooo we'll have a geek off next time you are in Tahoe!! But you need to get miss vicky jay reciting star wars by then ,1
1287, aww dont make me blush!,1
1288,watching &quot;The Princess Bride&quot; I want a Wesley!!! ,1
1289,@lisaholmes you can buy my fiances duplex in Terwillegar ,1
1290,@apleaforaaron i could really eat some cheese  i have a hankering for some austrian smoked cheese. YUM!,1
1291,@ddlovato I am so FUCKING jealous of you girl. Have fun though  xxx,1
1292,@ThaStevieG my bunnys name was Lucy  you can go ahead and guess who she was named after lmao,1
1293,@pixelpipe any updates for iPhone OS 3.0 yet? I miss you guys ,1
1294,"Denise, I love you. ",1
1295,"Happy Morning, la toat? lumea!  ",1
1296,@CTesdahl well you can always digg or stumble...both have aided me greatly in wasting countless hours of my life ,1
1297,vote for @xxStephy http://www.tripcentral.ca/PHP/funny/index.php?action=playVideo&amp;videoID=89 !  yayyy,1
1298,"Played @ gpokr.com, busted some n00b arses  waiting for pokerstars freeroll to begin and having coffeeeeeee!!!",1
1299,@XPhile1908 &quot;convenience&quot; of the remedy &lt;---That's just cuz you are a doc!  #24,1
1300,Karaoke with XT on Wed and drum lessons on Thursday!!! What a week... I'll work somewhere in there ,1
1301,@pepstein Type it on the blog post and print it ,1
1302,@fachatc  Obi und Hornbach. #Baumarkt (via twitter.com): @fachatc  Obi und Hornbach. #Baumarkt http://tiny.. http://tinyurl.com/d9wnza,1
1303,"@honey_honeybun Aw, thanks...let's hope so! I am more worried about Geoff's teeth! Hope you are having a good day, H or HB. ",1
1304,Watching Keith Olbermann(late late rerun) then it's on to The Daily Show which is having Michael J. Fox on as guest. My high school crush ,1
1305,@imagejennation @whitrt we found a great Chinese place to hang out at ,1
1306,"@esotericsean heh, thanks for advertising my skills ",1
1307,@pmeanwellralph not at ALL.  I was SO offline from here for about 6 wks with my PACKING and then MOVING to #Vegas. ,1
1308,@aaminahh I'm excited about the books you received too! ,1
1309,@DonnieWahlberg 8 more days Wahlberg.. .then it's YOU and ME !!    Finally!!!,1
1310,@everyone if im following u. . .its mandatory u follow me ,1
1311,@codelust the dvd is with me. will bring when we meet next ,1
1312,@Sexxyindividual well i dunno..i didnt give him an ans yet  u kno who am i talkin bout??,1
1313,@pkahleeb how that big baby boy doing? How are you and Em doing? Have you figured out you may never get a full nights rest again? ,1
1314,@coryBasil Hurry up and be the first person to publish a book of twitters! ,1
1315,@stevonelson  I like that one. I've used it on a project here.,1
1316,playing with my new toys ,1
1317,A fair goodnight sweet Twitters. Have pleasing dreams and a restful slumber. ,1
1318,@marsacademy ugh I am so jealous of you. I miss those boys. Tell them I say hi. ,1
1319,Budget: A method for going broke methodically.    #1liners,1
1320,@naughtyhaughty Sooo chill!  So what part do u live in? I went 2 Laguna Creek in South Sac then got my own place in Citrus Heights...,1
1321,@StacieLane  How are you? Was good seeing you @ Lip Service last week!,1
1322,@KeepinUpWKris omg you are the best mom...your girls are blessed ,1
1323,is watching CSI : NY.  ) Excited for Lighting Workshop. ,1
1324,Fine-tuning part of a song Maddy and I r making.  Sounding good. I feel pro. Not. Hahaha,1
1325,shares Yeheeyyy! My karma has gone up  http://plurk.com/p/mzrpe,1
1326,"@javajive humm, the iStore had alot of similiar reqs. Maybe you should head their way ",1
1327,@pocketfulofme hahaha i so should of! but my nails were wet. hehe.but he was helpful  he flipped the magazine pages for me ,1
1328,Blackberry Bold and Kingston 8gb microsd card en route ,1
1329,@ontheMAPP DITTO! not as good as the Nirvana Sandwiches ,1
1330,@augustineiv Thank you ,1
1331,@kcarruthers *flicks hair* I prefer to be called a &quot;twenius&quot; ,1
1332,"@Steve_Buscemi And the weather in England, at this hour of the morning (6:47 am) is cool, gloomy &amp; crap. YOU have a nice day, mate! ",1
1333,Im going to JAY LENO!!! ,1
1334,"@DonnieWahlberg Yessirrr! Don't give anyone that much power, do what makes you happy...that's why I'll be seeing you in da summah!! ",1
1335,ADD ME ON MYSPACE!!!  myspace.com/LookThunder,1
1336,@JonathanRKnight how does it feel to have thousands of girls anwering ur every twitter? Must be cool ,1
1337,"I'm up. quite... err, early. My colleague &amp; i are off for outfit hunting. Need some new gowns. Gonna leave my 2 big babies sleeping. ",1
1338,agghhhh  looosing my mind!!!!,1
1339,"Amazing night in Dallas with my Advanced TV Production class  Happy Birhtday, Sam!!",1
1340,ugh... allergies are killing me tonight! this house is driving me crazy! you and i should just run off and live in a bubble together  yes?,1
1341,"@DaveLindquist casting director called me today, she's wicked excited &amp; is presenting us to the producers. I'll let you know when I know ",1
1342,@busybeeblogger I hope so too. More movies where we get to see his lil Gilles again hopefully ,1
1343,"just gott homeee, sawww the haunting off conetticuttt. haha SCARYYY!  going to florida on thursdayyy! &lt;3",1
1344,@legmar @linnix glad to see my household problems entertain you ,1
1345,@surfclubhit hope you had fun ,1
1346,is home. Hmmm how lovely to be in 85 degree weather. ,1
1347,@stacylav Then I'll you a Vancooooooover shout out to your new &quot;personal&quot; account. ,1
1348,@EricBttn Yeah right!! Just hang out with the cast and accidentally have ALEX fall in love with you too right??? ,1
1349,There's always something good happening in our lives. We just have to open our eyes and take time to realize... ,1
1350,@brainstormprick broke ya record and i got 2 witness it  yaaaay!,1
1351,@DerekHousman holler boooooo! haha I founnndddd you ,1
1352,@AngelsMind hey hey. ,1
1353,Great to see you following us as well @mazda3rev ,1
1354,@frenchGCfan I live in Sweeeeden  it's SO boring here -.-,1
1355,@mrskutcher it's only 1am here...i'm just on my way TO bed lol. weird. hope you have a good morning! ,1
1356,@_writersblock_  me too. thought I was going to bed but had to reply to jon &amp; donnie ,1
1357,Just bought a car!!! YAY for me! ,1
1358,"@ddlovato heydemi  whats up? haha, i just wanted to say i love you music and your a really talented person. love to hear from you &lt;3",1
1359,"@milagro88 LOL! That's ok. Yeah, we did.  He's looking forward to Thursday since we're going around for Visita Iglesia. 14 churches!",1
1360,OMG .. Have to load up the iPOD off to Fresno tomorrow.. I need to stay entertained.  Leaving at 4 am urrrggg!,1
1361,That would be why @JonathanRKnight laughed at me when I told him my username has caca in it. lol ,1
1362,"Tune Hotels, has opened bookings for brand new rooms in its upcoming new hotels in Kuching. ",1
1363,@wolfsoul Thanks!  ,1
1364,"@HeatherSullivan and, by the way, thanks for helping me define that better. ",1
1365,@laurenrodriguez try it and see. it's all trial and error. ,1
1366,"@MrSabur sweet, thank you ",1
1367,And p.s. I'm getting paid to boss my sister around ,1
1368,Yess! Twittering from my phone again! ,1
1369,"@anaperiodista still its fun to go out there. im jealous, you were at Wrigley field though., i might have to go out there this summer ",1
1370,"@LBheart_Jessica Yes... I'm going to Kenya in August for 10 days w/ Tumaini International, loving on cute AIDS orphans. SO excited! ",1
1371,@ycsing that's nicki our monday night drag queen... ,1
1372,@pointlesswords Sorry no credit - switched Jose for Xavier ,1
1373,@warp I love that Aussie cattle dog story ,1
1374,@MFeatherstone way to pick a winner! ,1
1375,"called my hunnybunny, and i miss her already!  night lova'!",1
1376,"@willkuhn Granular synth tutorial = cute  Oh, and very informative, too.",1
1377,100 followers - that is exciting ,1
1378,"@paul_e_wog haha, I dunno about the gay..I read it more in a Strong Bad voice. ",1
1379,Trying out the new Riedel glasses ,1
1380,@JonathanRKnight I am beginning to think that you are now finally Twiverted ,1
1381,"Hungry! Hungry hungry hungry. Starvin' like Marvin. Only, he isn't starvin' anymore, I just fed him his nightly fish-food ",1
1382,@noarmsjames my lovely man is cooking me dinner and then we're going for a walk ,1
1383,@RumLover if more than one lady agrees to attend with with you then I am fine with it! ,1
1384,I'm getting ready to drink tea.. Emma's gonna eat some Rice meal. ,1
1385,@DonnieWahlberg you make me smile ,1
1386,@lucky_23 Your avatar is teh purdiness ,1
1387,"@jennifermf totally know what u mean!this late night stuff has been 2 my detriment 4 YEARS,lol;society is discriminatory toward night ppl ",1
1388,Survived the night time gherkins.  Heads swimming with ideas this morning.  Only a few of them are actually workable. Time to get busy! ,1
1389,I'm on brookes computer on piczo and twitter watching viva la bam. ?luv it? its 1:00 am and still in my skinny jeans. ,1
1390,@angiekaybee yep i saw him in february and i get to see @dfcook on may 8th. looking forward to seeing him again ,1
1391,@youtube  check it out  my page subcribe updating soon http://www.youtube.com/user/KoolKidzBlock,1
1392,really hungry...so i grabbed some ice cream from the freeze. ,1
1393,I'm new and lost ,1
1394,@rveturis that is very sweet of you to say ,1
1395,@PhoneBoy I can't wait to read that. ,1
1396,My pinky toe has been broken for months. I should be concerned :| ,1
1397,I loved today ,1
1398,@EmilyCello Nessun realmente! ... I guess &quot;No! Davvvero!&quot; is what you mean ,1
1399,I noticed a lot of Apple product placement tonight  #hhrs,1
1400,class surprised me with a bday cake in Lit class. best bday surprise in a LOOOOOONNNNG while ,1
1401,@nikan Did it just begin to... reveal the true nature of the company? ,1
1402,@Twinnadryl lol freak session wit ya wifey eh? hah ,1
1403,@ilvdbch yes I've met many a good one. The last one just kinda sucked ,1
1404,yeah guys i will totally bring dublin to the party. he would love the company. ,1
1405,noches twitterricolsss ,1
1406,"@azmamakim Now I get to take Ash to and from school   Mornings will be crazy, but my kiddos will love it!",1
1407,@benhamin thank you ,1
1408,@hsumilo too much playing wii la ... dont bluff ,1
1409,@islandcubfree but of course bud ,1
1410,@hellhousemedia ok thank you for the modivation ,1
1411,@mandiebear I promise.I am so tired today I think it'll be an early one for me too. Tis 4pm &amp; I'm stuffed  #blib,1
1412,"@Bncngoffthwlls Like the ones i have now, but am willing to look at other ones ",1
1413,@sarahmorrmorr having a marathon now!!!!! ,1
1414,@chasepino I wish I was as cool as you.. ,1
1415,is sitting around...wondering what's next!  ,1
1416,"@CheapyD sweet, new episode of cagcast, thnx cheapy ",1
1417,"Boredum.. can be, well.... boring. lol Still figuring out twitter.. HI Mitchel... lol sorry im bugging you but i only have 3 peeps so far ",1
1418,so sleepy. good times tonight though ,1
1419,@DonnieWahlberg My kids get up and wish you a good morning  They donï¿½t know what time it is in america ,1
1420,@NickityNatNat Color it purple! ,1
1421,"@Lee_Knight lmao! thanks Lee XD, would u like to join in our craziness as well lolol  ROFL come &amp; join we don't bite.. not hard anyway! ;)",1
1422,back in kY!! ,1
1423,@ddlovato I saw u were on and I just wanted to say hi! U r an amazin person + an inspiration.Thank you so much! I hope I can meet u 1 day ,1
1424,@AK_NG you are not insane your husband tho not to sure ,1
1425,"@Skiddybabyyy baha. leave it to them to start a fight ,, grr, oh well atleast it makes for amazing entertainment ",1
1426,@RightNowRadio here's one more music to cool it down.  ? http://blip.fm/~3x99s,1
1427,@ferretfreakx4  I had so much fun tonight!    And I'm totally stealing all your pictures when you upload them.  hehehe,1
1428,@turtlebus i want a seahorse. ,1
1429,"@ddlovato , i lovee you  check out hermans hermits. old, but classic group  i got like 4 of their songs stuck in my head  reply? &lt;3",1
1430,@erin2011 If you have any questions about journalism don't hesitate!   Good luck with everything!,1
1431,@nicolerichie that was my favorite show/series when i was little! ,1
1432,hi Dianna ...this is so cool ... i just recently started twittering ,1
1433,"@briancrouch yeah, you and i are both rockin' bothell. maybe i'll see you at the next event or fred meyer's or something ",1
1434,"@JonathanRKnight HOWEVER, I'm NOT turning status updates on 4 u becuz I have insomnia &amp; u'll just wake me up. Only D is allowed 2 do that ",1
1435,@KevinRuddPM: you're a dead set legend! Please make the broadbands super fast I will love you forever. ,1
1436,"@jessewilson I just wasted 2 hours, when all I needed was that null  Thanks heaps - it works perfectly now.",1
1437,"soon, i'm going to bed ",1
1438,@veronica78 guess i better make more tweets for @JonathanRKnight to give us a &quot;sweet&quot; bedtime story!  plz!,1
1439,is BAKING ! HAHAHA. With abby and nikki !  http://plurk.com/p/mzsld,1
1440,Wooohhooo the beach was awsome  .. haha i luve ..it The water was soooo cold .. went to seattle to Aqui bech or somethin like that =P,1
1441,@Wwailord mkay deal ,1
1442,@wmmarc great interview! Glad to see it ,1
1443,@JonathanRKnight A truly great place to eat is the Canteen in Ottumwa.  Loose meat hamburgers in a tiny cafe.  Everyone's friendly. ,1
1444,Uploading photos first before leaving ,1
1445,@ddlovato PLEASE FOLLOW ME DEMI!!! ,1
1446,"Coding on my Hp Mini 1000, I had said I won't this but this keyboard doesn't hurts  ",1
1447,@BkBap Ahhh sound advice. ,1
1448,"@abigaillovesyou LOL, well, that happens. But its worth it.  You've got me wanting to make a midnight run to the convenience store.",1
1449,@DaveB41 can you help? ,1
1450,"@GhostTheory sorry, I'm a little late on this response to the 'sample of EVP question'... which one are you referring to?   J",1
1451,@ddlovato Pollen and salt - daphne loves derby . = love. i love your little song tweets so i decided to send you on of my own ,1
1452,Finally almost home ,1
1453,it worked! Now i have this feeling that i might have to sleep outside... ,1
1454,"@point_moot Odd, I was just listening to the scotch_mist version of &quot;15 Step&quot; when you replied. ",1
1455,@shanzer22 i know right ,1
1456,So far kinda really liking Espresso over Dreamweaver. Handcoding html/css ftw ,1
1457,"@KnightOwl89 Sounds good,  I wish i could have done it but I'm determined to find them in the park. They better be in there!",1
1458,aaaaahhhh.... finally done. next stop zippy's. ,1
1459,"@WeTheTRAVIS &quot;Don't Speak Liar&quot; is my favorite of your songs, I'm looking forward to hearing it in Orlando  Get well soon!  ((((hugs))))",1
1460,"@StacieLane Oh...well, never mind then.  lol But what if a guy you really liked had a mama like that?",1
1461,Ok bed time. I wish I didn't have an exam on thursday otherwise I would just go around harassing people to vote! lol. Night guys! ,1
1462,@kylefox No problem. Let me know if you know of anyone who's looking to get into photography and may be interested. ,1
1463,@JonathanRKnight  I totally agree!!! why r we limited on what we need to speak out about- i need more than 140! lol its sooo random ,1
1464,@MerCleve go to sleep. I hope u pee on yourself in the middle of the night.  I'd hate to have to beat u on the golf course tomorrow. ,1
1465,"Nooning The Wedding and Old Man Sharted and throwing moon pies as we venture to Macon, Georgia ",1
1466,Sent an email to one of my undergraduate professors - she replied back saying I made her day ,1
1467,"@RyanStar  Hey Ryan, just thought I'd say that u put on a great show in Radford Sunday night, &amp; I'm so glad I got to meet you! ",1
1468,@spencerordonez although we have lot work to do and cannot wait to start this project ,1
1469,Karaokï¿½ @ Figa on Mondays feels like a Gossip Girl episode! lots of fun. XOXO ,1
1470,"@GABBYiSACTiVE mmmmmm coffee please, LOL ",1
1471,And so a down day on the market...happy my stocks held up ,1
1472,@garyphayes I don't know what I want. If you search SilkCharm Chocolate you'll see the recommendations... crowdsourced chocolate ,1
1473,im going to danniis party nd im gona dress up as a giant duck  yaay!!,1
1474,@emmajapan Congrats on being so quick for your double pass. Pls email your details to sales@fashionpalette.com.au to claim your tix. ,1
1475,@LisaNoelRuocco oh and i like your new hair too. i think it really suits you. ,1
1476,leave approved! europe here i come  thanks singapore airlines for the cheap flights ,1
1477,@starrkissed hope you feel better  J,1
1478,@KittyBuffieKat  I havent but since you turned me on to it..I will  all of them! http://bit.ly/dRsN8,1
1479,"@tweetshrink Hah, yea, I suppose ;)  And I love the customer service!! ",1
1480,@dhollings Your TwitterTips bar runs like a dream on FF 3.0.8 ,1
1481,night twittys! i hope to dream of  johnny depp again ,1
1482,@Mgpotter You're cute ,1
1483,looooong day finally come to an end. as long as the bebes stay asleep. haha  bring on tomorrow!! B-),1
1484,@KingdomGuard @hothobolover I guess we will make him have guest appearance in ours then ,1
1485,"@aiorselvar A brand spanking new Aior, to boot ",1
1486,http://twitpic.com/2y3cc - new baawwnggggg!  but no green. sigh.,1
1487,signing off now  ttual,1
1488,@poptopvw Cool arent they? I love them  Makes life so easy!,1
1489,i fell of the tredmill today in sport ,1
1490,Look closely at the sign   ?,1
1491,"going to the sunshine coast on Thursday  should be pretty awesome, i can update my tan ",1
1492,@Cookcj I love reading your tweets but it would be nice to see your lovely mug when I read them. Where's your picture? ,1
1493,"Packing, then airport off to Alaska  Please don't lose my luggage AlaskaAir!!!",1
1494,"@ryuuenx no the other guys you mentioned, haha  its cool ive been posting up random stuff for the past hour&amp; been getting a kick out of it",1
1495,"@SilkCharm re: #nbn as someone already said, does fiber to the home mean we will all at least be regular now ",1
1496,My Chumby blasting 80's tunes....good times.  http://www.matthartley.com/chumby.html,1
1497,@privarma I hope the Rupee symbol won't look like the &quot;R&quot; they use in Reliance ,1
1498,@jenniferg07 it is all in good fun we know you don't want to kiss a girl. ,1
1499,@OfficialJagex you could use twitter to give us more info about MechScape o.0 Please ,1
1500,listening to then by Brad Paisley! ,1
1501,@ashleeadams doesn't make you look fat at all man. Good photo. ,1
1502,"almost late for work had ten minutes to get ready, the lack of sleep had it's consequences. factory on friday. beachbar on sunday ",1
1503,"@joycekim haha, I have not told him yet. ",1
1504,@heidimontag I think that it's going to be a good season ,1
1505,"well in that case, you know what i mean, hahaha i love a good...whatever role you decide to take on. ",1
1506,@row_13 www.Raideil.com has great hosting. I don't know about domain but you should check them out. ,1
1507,losing time ,1
1508,people amaze me ,1
1509,hit up my myspace - im goin to sleep tho so peace. www.myspace.com/dxckinyamouth ,1
1510,@lvesckmelody .......i  watched the previews that they've been playing way too much.... it looks really bad!! Stop watching it.   haha ...,1
1511,Four more days till i get to see the girlfriend ,1
1512,"I'm too much of a twitter lurk to use this. I will anyway, though. ",1
1513,"@hertbeat it is still only 1st coffee of the day for me ! Happy Tuesday, off to see Jeff Dunham and Achmed the dead terrorist tonight ! ",1
1514,"WOAH! Have never been so stoked, Ive just found out a way to move to London next year instead of in three  Im so happpy.",1
1515,Home just in time for Chelsea Lately ,1
1516,@jlsbby http://twitpic.com/2y0fo - cutest dog ever  what's his name?,1
1517,"I was watching Pride and Prejudice, one of the  best movies ever, I love this movie! and the book too ",1
1518,"Up early again. Work today, off tomorrow, course Thursday, off Friday. So not so bad! ",1
1519,@arlenecd OH ISH!!! I WAS JUST KIDDING!!! WHERE IN CALI IS THIS @?!?!? ,1
1520,@Starrbby when u move back to jersey its gonna be better ,1
1521,@JonathanRKnight You tweet while I'm doing a newscast or while I'm sleeping...I can't win! I'm glad u had a fantastic show...sleep well ,1
1522,@jerimee It's over...thankfully ,1
1523,talking to william ,1
1524,@heidimontag Great episodes.  Didnt know there would be two!,1
1525,"Trying something new.  New job, new hopes, dreams.... ",1
1526,"@Kelly_N_Va I got your tweets!  Sorry, I was distracted by two heavenly bodies.  ",1
1527,will eat lunch  http://plurk.com/p/mztfi,1
1528,@dezine it's also amusing how many people who DID complain about Bush's spending are suddenly supportive of Obama's!  #tlot,1
1529,"@GinaDeAngelo ha, definitely not vegan. I'm drinking it, still alive too. All is well ",1
1530,going to sleep! twitter has been on drugs today. Nighty night! ,1
1531,"@stonedi Awww, you're so sweet. Thank you for the compliment ",1
1532,of course he makes me feel better ,1
1533,Back from school. NO MORE SCHOOL FOR TWO WEEKS ,1
1534,goodnight all &lt;3 goin to bed gotta get up early and get the fuck out of town tomorrow  canada here  I come,1
1535,@missrogue I'll by drinks for anybody that can pull off Boy Named Sue by Johnnie Cash ,1
1536,Is lying in bed with a babe ,1
1537,Still up. Playin cards with the girls. ,1
1538,@chictopia Let me know what you think- I have a long list of other great designers ,1
1539,@araza13 it could have been one of those miniatures ,1
1540,@JonathanRKnight  Iwas thinking same thing..night all!! ,1
1541,"@comeagainjen hey x] just wanted to say your awesome, and angilena or however your spell it has nothing on you ",1
1542,@JonathanRKnight or are you a Mac?  then you could do anything! ,1
1543,@rashmid congratulations!! tht makes a lot of us very very happy. ,1
1544,@colorofviolence yay  i'm happy for you guys....now hurry up and spit out the next one ,1
1545,"@comeagainjen if you dont, neither do i ",1
1546,"@nicolerichie absolutely, my sister used to pretend she was Anne! ",1
1547,Just installed twitterberry on my blackberry bold ,1
1548,Working on the new Cricket game for the i-phone...you guys will like it i am sure  http://www.youtube.com/watch?v=771uKX4zhZQ,1
1549,...Sweet Dreams!! ,1
1550,"Night, Tweeties...see y'all tomorrow!  ",1
1551,SHAZZAM - Vivvid is 78!  Go Wemb ,1
1552,@dwsmillionthhug I made it in time. Just giving you a hard time ,1
